test_idx,test_true,test_pred,train_idx,train_label,influence,rank
1434,cow,sheep,6087,cow,0.0009130997932516038,96
1434,cow,sheep,5697,cow,0.0009104747441597283,97
1434,cow,sheep,6783,cow,0.0009092453401535749,98
1434,cow,sheep,12310,horse,0.0009081662283279002,99
1434,cow,sheep,6214,cow,0.0008964253938756883,100
1440,cow,elephant,6214,cow,0.0020159657578915358,1
1440,cow,elephant,6214,cow,0.0019680005498230457,2
1440,cow,elephant,6214,cow,0.001947905053384602,3
1440,cow,elephant,6214,cow,0.0018423234578222036,4
1440,cow,elephant,5784,cow,0.0017945286817848682,5
1440,cow,elephant,6235,cow,0.001790200942195952,6
1440,cow,elephant,6214,cow,0.0017848443239927292,7
1440,cow,elephant,6235,cow,0.0017399375792592764,8
1440,cow,elephant,6235,cow,0.0017280952306464314,9
1440,cow,elephant,6214,cow,0.0017238258151337504,10
1440,cow,elephant,6214,cow,0.0017230811063200235,11
1440,cow,elephant,5784,cow,0.0016984088579192758,12
1440,cow,elephant,6235,cow,0.0016595195047557354,13
1440,cow,elephant,5784,cow,0.001624347292818129,14
1440,cow,elephant,5784,cow,0.0016233092173933983,15
1440,cow,elephant,6214,cow,0.0015450165374204516,16
1440,cow,elephant,6235,cow,0.001519262557849288,17
1440,cow,elephant,5784,cow,0.001513942377641797,18
1440,cow,elephant,5792,cow,0.001477165729738772,19
1440,cow,elephant,6235,cow,0.0014766628155484796,20
1440,cow,elephant,5784,cow,0.0014689480885863304,21
1440,cow,elephant,6235,cow,0.001437461469322443,22
1440,cow,elephant,5792,cow,0.0013913129223510623,23
1440,cow,elephant,5784,cow,0.0013902578502893448,24
1440,cow,elephant,6235,cow,0.0013788696378469467,25
1440,cow,elephant,5897,cow,0.001348414458334446,26
1440,cow,elephant,5792,cow,0.0012443908490240574,27
1440,cow,elephant,5784,cow,0.0012020021677017212,28
1440,cow,elephant,5792,cow,0.0011984976008534431,29
1440,cow,elephant,5792,cow,0.0010941934306174517,30
1440,cow,elephant,6087,cow,0.0010536566842347383,31
1440,cow,elephant,5766,cow,0.0010516656329855323,32
1440,cow,elephant,5745,cow,0.0010452400892972946,33
1440,cow,elephant,6087,cow,0.001031246269121766,34
1440,cow,elephant,5745,cow,0.0010231711203232408,35
1440,cow,elephant,5745,cow,0.0010010279947891831,36
1440,cow,elephant,5766,cow,0.0010000842157751322,37
1440,cow,elephant,5766,cow,0.0009855454554781318,38
1440,cow,elephant,5745,cow,0.000983429024927318,39
1440,cow,elephant,5745,cow,0.0009833811782300472,40
1440,cow,elephant,5792,cow,0.0009770001051947474,41
1440,cow,elephant,5766,cow,0.0009676263434812427,42
1440,cow,elephant,5897,cow,0.0009647244587540627,43
1440,cow,elephant,6555,cow,0.0009502039756625891,44
1440,cow,elephant,5909,cow,0.0009466482442803681,45
1440,cow,elephant,6051,cow,0.0009454662213101983,46
1440,cow,elephant,5766,cow,0.0009362788405269384,47
1440,cow,elephant,6087,cow,0.0009315481293015182,48
1440,cow,elephant,5792,cow,0.000931472226511687,49
1440,cow,elephant,5766,cow,0.0009278743527829647,50
1440,cow,elephant,6555,cow,0.0009124098578467965,51
1440,cow,elephant,6087,cow,0.0009064504411071539,52
1440,cow,elephant,6555,cow,0.0009053139365278184,53
1440,cow,elephant,6403,cow,0.0009037942509166896,54
1440,cow,elephant,5675,cow,0.0008958700345829129,55
1440,cow,elephant,5745,cow,0.0008937546517699957,56
1440,cow,elephant,6555,cow,0.0008898108499124646,57
1440,cow,elephant,5745,cow,0.0008836179622448981,58
1440,cow,elephant,5766,cow,0.0008835890330374241,59
1440,cow,elephant,6484,cow,0.0008803475648164749,60
1440,cow,elephant,5954,cow,0.0008793457527644932,61
1440,cow,elephant,6752,cow,0.0008775373571552336,62
1440,cow,elephant,6484,cow,0.000867130234837532,63
1440,cow,elephant,6403,cow,0.0008626780472695827,64
1440,cow,elephant,6555,cow,0.0008494715439155698,65
1440,cow,elephant,5766,cow,0.0008456003852188587,66
1440,cow,elephant,5792,cow,0.0008397321216762066,67
1440,cow,elephant,5954,cow,0.0008371726726181805,68
1440,cow,elephant,6051,cow,0.0008365384419448674,69
1440,cow,elephant,6403,cow,0.0008361333748325706,70
1440,cow,elephant,5872,cow,0.0008264085627160966,71
1440,cow,elephant,6054,cow,0.0008262243354693055,72
1440,cow,elephant,6054,cow,0.0008241145987994969,73
1440,cow,elephant,6403,cow,0.000823014008346945,74
1440,cow,elephant,6484,cow,0.0008213800028897822,75
1440,cow,elephant,6484,cow,0.0008206350612454116,76
1440,cow,elephant,6555,cow,0.0008192297536879778,77
1440,cow,elephant,6933,cow,0.0008162633748725057,78
1440,cow,elephant,6484,cow,0.0008153505623340607,79
1440,cow,elephant,5996,cow,0.0008101967396214604,80
1440,cow,elephant,5697,cow,0.000809641438536346,81
1440,cow,elephant,5661,cow,0.0008083449210971594,82
1440,cow,elephant,6054,cow,0.0008054048521444201,83
1440,cow,elephant,6359,cow,0.0008034778875298798,84
1440,cow,elephant,5496,cow,0.0008018215885385871,85
1440,cow,elephant,6403,cow,0.0007911429274827242,86
1440,cow,elephant,6671,cow,0.0007887434330768883,87
1440,cow,elephant,6602,cow,0.0007885093218646944,88
1440,cow,elephant,6054,cow,0.0007871889974921942,89
1440,cow,elephant,5745,cow,0.0007866707746870816,90
1440,cow,elephant,6359,cow,0.0007864243816584349,91
1440,cow,elephant,5954,cow,0.0007847196538932621,92
1440,cow,elephant,5872,cow,0.0007840148755349219,93
1440,cow,elephant,6054,cow,0.0007829737733118236,94
1440,cow,elephant,6671,cow,0.0007793293916620314,95
1440,cow,elephant,6054,cow,0.0007755903643555939,96
1440,cow,elephant,5954,cow,0.0007738054264336824,97
1440,cow,elephant,5847,cow,0.000765109492931515,98
1440,cow,elephant,6515,cow,0.0007597666117362678,99
1440,cow,elephant,6484,cow,0.0007592976908199489,100
1469,cow,sheep,5954,cow,0.001904336386360228,1
1469,cow,sheep,5954,cow,0.0018752298783510923,2
1469,cow,sheep,5745,cow,0.0018638120964169502,3
1469,cow,sheep,5661,cow,0.001834485330618918,4
1469,cow,sheep,5954,cow,0.001817006734199822,5
1469,cow,sheep,5745,cow,0.0017656856216490269,6
1469,cow,sheep,5745,cow,0.0017362629296258092,7
1469,cow,sheep,5954,cow,0.0017204023897647858,8
1469,cow,sheep,5954,cow,0.001705068745650351,9
1469,cow,sheep,5745,cow,0.0016806831117719412,10
1469,cow,sheep,6484,cow,0.0016480593476444483,11
1469,cow,sheep,5745,cow,0.0016352138482034206,12
1469,cow,sheep,6752,cow,0.001627647434361279,13
1469,cow,sheep,6054,cow,0.0016168950824066997,14
1469,cow,sheep,5745,cow,0.0016086290124803782,15
1469,cow,sheep,6054,cow,0.0015999245224520564,16
1469,cow,sheep,6054,cow,0.0015763266710564494,17
1469,cow,sheep,6484,cow,0.0015734345652163029,18
1469,cow,sheep,6484,cow,0.0015356740914285183,19
1469,cow,sheep,6054,cow,0.0015249523567035794,20
1469,cow,sheep,5766,cow,0.0015183431096374989,21
1469,cow,sheep,6054,cow,0.0015158959431573749,22
1469,cow,sheep,6671,cow,0.0014805104583501816,23
1469,cow,sheep,5675,cow,0.0014509396860376,24
1469,cow,sheep,6671,cow,0.0014469628222286701,25
1469,cow,sheep,5766,cow,0.0014338531764224172,26
1469,cow,sheep,6484,cow,0.0014288148377090693,27
1469,cow,sheep,6054,cow,0.0014284761855378747,28
1469,cow,sheep,6542,cow,0.0014211911475285888,29
1469,cow,sheep,6051,cow,0.0014085156144574285,30
1469,cow,sheep,6207,cow,0.001397996093146503,31
1469,cow,sheep,6207,cow,0.0013811314711347222,32
1469,cow,sheep,5766,cow,0.0013730578357353806,33
1469,cow,sheep,6087,cow,0.001365335425361991,34
1469,cow,sheep,5954,cow,0.0013239168329164386,35
1469,cow,sheep,6671,cow,0.0013048266991972923,36
1469,cow,sheep,6515,cow,0.0013008349342271686,37
1469,cow,sheep,6484,cow,0.0012981793843209743,38
1469,cow,sheep,5954,cow,0.0012981344480067492,39
1469,cow,sheep,5766,cow,0.0012962700566276908,40
1469,cow,sheep,6207,cow,0.0012958887964487076,41
1469,cow,sheep,5847,cow,0.001292001106776297,42
1469,cow,sheep,6046,cow,0.0012862824369221926,43
1469,cow,sheep,5766,cow,0.001286037266254425,44
1469,cow,sheep,5766,cow,0.0012789217289537191,45
1469,cow,sheep,6671,cow,0.0012559236492961645,46
1469,cow,sheep,6923,cow,0.0012180587509647012,47
1469,cow,sheep,5845,cow,0.0012093180557712913,48
1469,cow,sheep,6403,cow,0.0011885645799338818,49
1469,cow,sheep,5954,cow,0.0011814793106168509,50
1469,cow,sheep,6403,cow,0.001180325518362224,51
1469,cow,sheep,6054,cow,0.0011785079259425402,52
1469,cow,sheep,5781,cow,0.0011714788852259517,53
1469,cow,sheep,6207,cow,0.0011642040917649865,54
1469,cow,sheep,6686,cow,0.0011641832534223795,55
1469,cow,sheep,6051,cow,0.0011631702072918415,56
1469,cow,sheep,5745,cow,0.0011627890635281801,57
1469,cow,sheep,6484,cow,0.0011593285016715527,58
1469,cow,sheep,5847,cow,0.0011545269517228007,59
1469,cow,sheep,6403,cow,0.00114947441034019,60
1469,cow,sheep,5764,cow,0.0011400020448490977,61
1469,cow,sheep,6484,cow,0.001137093873694539,62
1469,cow,sheep,6330,cow,0.0011351518332958221,63
1469,cow,sheep,6602,cow,0.0011338841868564487,64
1469,cow,sheep,6403,cow,0.0011278564343228936,65
1469,cow,sheep,6923,cow,0.0011202112073078752,66
1469,cow,sheep,6054,cow,0.001119340187869966,67
1469,cow,sheep,5745,cow,0.0011185933835804462,68
1469,cow,sheep,5766,cow,0.0010999190853908658,69
1469,cow,sheep,5661,cow,0.001081014284864068,70
1469,cow,sheep,6923,cow,0.0010688810143619776,71
1469,cow,sheep,6484,cow,0.0010674413060769439,72
1469,cow,sheep,6671,cow,0.0010673875221982598,73
1469,cow,sheep,6541,cow,0.0010656644590198994,74
1469,cow,sheep,6671,cow,0.0010636448860168457,75
1469,cow,sheep,5914,cow,0.001054689404554665,76
1469,cow,sheep,5737,cow,0.0010527095291763544,77
1469,cow,sheep,6923,cow,0.0010395341087132692,78
1469,cow,sheep,5857,cow,0.0010311491787433624,79
1469,cow,sheep,6934,cow,0.0010153037728741765,80
1469,cow,sheep,6214,cow,0.001011085812933743,81
1469,cow,sheep,5766,cow,0.0010063955560326576,82
1469,cow,sheep,6235,cow,0.0010057009058073163,83
1469,cow,sheep,5847,cow,0.0010034467559307814,84
1469,cow,sheep,6403,cow,0.0009999978356063366,85
1469,cow,sheep,5847,cow,0.000997993745841086,86
1469,cow,sheep,5678,cow,0.0009962852345779538,87
1469,cow,sheep,5847,cow,0.000992727349512279,88
1469,cow,sheep,6235,cow,0.0009815901285037398,89
1469,cow,sheep,6235,cow,0.0009682442760095,90
1469,cow,sheep,6087,cow,0.000962305290158838,91
1469,cow,sheep,6214,cow,0.000961997197009623,92
1469,cow,sheep,5996,cow,0.0009592012502253056,93
1469,cow,sheep,6235,cow,0.0009552497649565339,94
1469,cow,sheep,6235,cow,0.0009507266222499311,95
1469,cow,sheep,5697,cow,0.0009455076069571078,96
1469,cow,sheep,6214,cow,0.0009431232465431094,97
1469,cow,sheep,6207,cow,0.0009423971641808748,98
1469,cow,sheep,5897,cow,0.0009391166386194527,99
1469,cow,sheep,6214,cow,0.0009359801770187914,100
1560,cow,sheep,5745,cow,0.0020071263425052166,1
1560,cow,sheep,5745,cow,0.0019400580786168575,2
1560,cow,sheep,5745,cow,0.0019353700336068869,3
1560,cow,sheep,5745,cow,0.0019132706802338362,4
1560,cow,sheep,5745,cow,0.001901816576719284,5
1560,cow,sheep,5745,cow,0.0017749146791175008,6
1560,cow,sheep,5954,cow,0.0017391344299539924,7
1560,cow,sheep,5954,cow,0.0016835106071084738,8
1560,cow,sheep,5745,cow,0.0016606863355264068,9
1560,cow,sheep,5745,cow,0.0016387084033340216,10
1560,cow,sheep,5954,cow,0.0016289110062643886,11
1560,cow,sheep,6051,cow,0.001609510974958539,12
1560,cow,sheep,6484,cow,0.001585955498740077,13
1560,cow,sheep,6054,cow,0.0015531801618635654,14
1560,cow,sheep,5954,cow,0.0015508150681853294,15
1560,cow,sheep,6087,cow,0.0015485516050830483,16
1560,cow,sheep,6484,cow,0.001542560406960547,17
1560,cow,sheep,5766,cow,0.0015312457690015435,18
1560,cow,sheep,5954,cow,0.001516501186415553,19
1560,cow,sheep,6484,cow,0.0015054106479510665,20
1560,cow,sheep,6054,cow,0.001494501600973308,21
1560,cow,sheep,6054,cow,0.0014929177705198526,22
1560,cow,sheep,6515,cow,0.0014903966803103685,23
1560,cow,sheep,6054,cow,0.0014896946959197521,24
1560,cow,sheep,6054,cow,0.001483239117078483,25
1560,cow,sheep,6484,cow,0.0014810789143666625,26
1560,cow,sheep,5954,cow,0.001478778081946075,27
1560,cow,sheep,5675,cow,0.0014753888826817274,28
1560,cow,sheep,5766,cow,0.0014685360947623849,29
1560,cow,sheep,5766,cow,0.0014634791295975447,30
1560,cow,sheep,6054,cow,0.0014577899128198624,31
1560,cow,sheep,6054,cow,0.0014546107267960906,32
1560,cow,sheep,6671,cow,0.0014515462098643184,33
1560,cow,sheep,6054,cow,0.0014380470383912325,34
1560,cow,sheep,5766,cow,0.0014289186801761389,35
1560,cow,sheep,6752,cow,0.0014266938669607043,36
1560,cow,sheep,6671,cow,0.001422491972334683,37
1560,cow,sheep,6484,cow,0.0014178506098687649,38
1560,cow,sheep,6051,cow,0.001406836905516684,39
1560,cow,sheep,5766,cow,0.0013895482989028096,40
1560,cow,sheep,6484,cow,0.0013737404951825738,41
1560,cow,sheep,6484,cow,0.0013634097995236516,42
1560,cow,sheep,5954,cow,0.001356144086457789,43
1560,cow,sheep,5766,cow,0.0013354250695556402,44
1560,cow,sheep,5954,cow,0.0013298039557412267,45
1560,cow,sheep,6087,cow,0.0013231196207925677,46
1560,cow,sheep,6671,cow,0.0013170368038117886,47
1560,cow,sheep,5661,cow,0.0012981555191799998,48
1560,cow,sheep,6686,cow,0.0012960268650203943,49
1560,cow,sheep,6403,cow,0.0012942568864673376,50
1560,cow,sheep,5847,cow,0.0012930587399750948,51
1560,cow,sheep,6671,cow,0.0012862489093095064,52
1560,cow,sheep,5766,cow,0.001283422578126192,53
1560,cow,sheep,6671,cow,0.001276042079553008,54
1560,cow,sheep,6403,cow,0.0012682635569944978,55
1560,cow,sheep,5766,cow,0.0012574755819514394,56
1560,cow,sheep,6207,cow,0.00125153549015522,57
1560,cow,sheep,6602,cow,0.0012462716549634933,58
1560,cow,sheep,6051,cow,0.0012352501507848501,59
1560,cow,sheep,6403,cow,0.0012315650237724185,60
1560,cow,sheep,6207,cow,0.0012142903869971633,61
1560,cow,sheep,6046,cow,0.0012044374598190188,62
1560,cow,sheep,6541,cow,0.0012041064910590649,63
1560,cow,sheep,6403,cow,0.0012035632971674204,64
1560,cow,sheep,6087,cow,0.0011853338219225407,65
1560,cow,sheep,5847,cow,0.0011798874475061893,66
1560,cow,sheep,6934,cow,0.001155515550635755,67
1560,cow,sheep,6484,cow,0.0011436872882768512,68
1560,cow,sheep,6403,cow,0.0011407850543037057,69
1560,cow,sheep,6671,cow,0.0011402831878513098,70
1560,cow,sheep,6403,cow,0.0011226757196709514,71
1560,cow,sheep,5781,cow,0.0011128286132588983,72
1560,cow,sheep,6515,cow,0.0011089505860581994,73
1560,cow,sheep,6542,cow,0.001092929276637733,74
1560,cow,sheep,5764,cow,0.0010923993540927768,75
1560,cow,sheep,5914,cow,0.0010868485551327467,76
1560,cow,sheep,5847,cow,0.0010862316703423858,77
1560,cow,sheep,6207,cow,0.0010835068533197045,78
1560,cow,sheep,5897,cow,0.0010768199572339654,79
1560,cow,sheep,6923,cow,0.0010616673389449716,80
1560,cow,sheep,5845,cow,0.001061546616256237,81
1560,cow,sheep,5847,cow,0.0010464570950716734,82
1560,cow,sheep,6087,cow,0.0010457540629431605,83
1560,cow,sheep,5857,cow,0.0010385516798123717,84
1560,cow,sheep,5847,cow,0.0010261171264573932,85
1560,cow,sheep,6330,cow,0.0010126434499397874,86
1560,cow,sheep,6555,cow,0.0010057218605652452,87
1560,cow,sheep,5891,cow,0.0010030200937762856,88
1560,cow,sheep,6555,cow,0.001001834636554122,89
1560,cow,sheep,6923,cow,0.0009986329823732376,90
1560,cow,sheep,5811,cow,0.0009975108550861478,91
1560,cow,sheep,6555,cow,0.0009849600028246641,92
1560,cow,sheep,6555,cow,0.0009845044696703553,93
1560,cow,sheep,6555,cow,0.0009837709367275238,94
1560,cow,sheep,6783,cow,0.0009821623098105192,95
1560,cow,sheep,6403,cow,0.0009811510099098086,96
1560,cow,sheep,6214,cow,0.0009808233007788658,97
1560,cow,sheep,6555,cow,0.0009773779893293977,98
1560,cow,sheep,6214,cow,0.0009746461873874068,99
1560,cow,sheep,6214,cow,0.0009644657257013023,100
1564,cow,chicken,6555,cow,0.0010715784737840295,1
1564,cow,chicken,6555,cow,0.0010455786250531673,2
1564,cow,chicken,5745,cow,0.0010268077021464705,3
1564,cow,chicken,6555,cow,0.0010265725431963801,4
1564,cow,chicken,6403,cow,0.0010093448217958212,5
1564,cow,chicken,5897,cow,0.0010011281119659543,6
1564,cow,chicken,6087,cow,0.0009851028444245458,7
1564,cow,chicken,5745,cow,0.0009737747022882104,8
1564,cow,chicken,6555,cow,0.0009720755042508245,9
1564,cow,chicken,5675,cow,0.0009611139539629221,10
1564,cow,chicken,5745,cow,0.0009580673649907112,11
1564,cow,chicken,5745,cow,0.0009569412213750184,12
1564,cow,chicken,5745,cow,0.000951870228163898,13
1564,cow,chicken,6087,cow,0.00095034867990762,14
1564,cow,chicken,5766,cow,0.0009478069841861725,15
1564,cow,chicken,5954,cow,0.0009468134376220405,16
1564,cow,chicken,6555,cow,0.0009410814382135868,17
1564,cow,chicken,6403,cow,0.0009376996895298362,18
1564,cow,chicken,6214,cow,0.0009291531168855727,19
1564,cow,chicken,6403,cow,0.0009275179472751915,20
1564,cow,chicken,5954,cow,0.0009253806201741099,21
1564,cow,chicken,6555,cow,0.0009241008665412664,22
1564,cow,chicken,5766,cow,0.0009233719320036471,23
1564,cow,chicken,5745,cow,0.000923060579225421,24
1564,cow,chicken,5766,cow,0.0009198954794555902,25
1564,cow,chicken,6484,cow,0.000918867124710232,26
1564,cow,chicken,5784,cow,0.0009179447661153972,27
1564,cow,chicken,6515,cow,0.0009027474443428218,28
1564,cow,chicken,5661,cow,0.0009019760182127357,29
1564,cow,chicken,5784,cow,0.000900684273801744,30
1564,cow,chicken,6051,cow,0.000896753161214292,31
1564,cow,chicken,5954,cow,0.0008963951840996742,32
1564,cow,chicken,6214,cow,0.0008938519167713821,33
1564,cow,chicken,6235,cow,0.0008835062035359442,34
1564,cow,chicken,6214,cow,0.0008803511154837906,35
1564,cow,chicken,5520,cow,0.000878304592333734,36
1564,cow,chicken,6214,cow,0.0008743581129238009,37
1564,cow,chicken,5996,cow,0.0008741922210901976,38
1564,cow,chicken,6933,cow,0.0008737229509279132,39
1564,cow,chicken,5872,cow,0.0008734944858588278,40
1564,cow,chicken,6214,cow,0.0008691005641594529,41
1564,cow,chicken,5954,cow,0.0008668090449646115,42
1564,cow,chicken,6484,cow,0.0008655196288600564,43
1564,cow,chicken,6235,cow,0.0008655114797875285,44
1564,cow,chicken,5784,cow,0.0008636079146526754,45
1564,cow,chicken,6752,cow,0.0008631087257526815,46
1564,cow,chicken,5766,cow,0.0008628436480648816,47
1564,cow,chicken,5954,cow,0.0008622552268207073,48
1564,cow,chicken,6484,cow,0.0008621943998150527,49
1564,cow,chicken,5766,cow,0.0008617512648925185,50
1564,cow,chicken,5745,cow,0.0008593834936618805,51
1564,cow,chicken,5766,cow,0.0008559012785553932,52
1564,cow,chicken,6235,cow,0.0008555815438739955,53
1564,cow,chicken,6484,cow,0.0008523035212419927,54
1564,cow,chicken,6054,cow,0.0008518376853317022,55
1564,cow,chicken,6403,cow,0.0008504302240908146,56
1564,cow,chicken,6207,cow,0.0008458534139208496,57
1564,cow,chicken,6602,cow,0.0008431252208538353,58
1564,cow,chicken,5954,cow,0.0008360639330931008,59
1564,cow,chicken,6555,cow,0.0008341714856214821,60
1564,cow,chicken,5784,cow,0.0008329475531354547,61
1564,cow,chicken,6214,cow,0.0008296780870296061,62
1564,cow,chicken,6484,cow,0.000826676725409925,63
1564,cow,chicken,5784,cow,0.0008245584322139621,64
1564,cow,chicken,5697,cow,0.0008223367040045559,65
1564,cow,chicken,6054,cow,0.0008195274858735502,66
1564,cow,chicken,6403,cow,0.0008172404486685991,67
1564,cow,chicken,5872,cow,0.0008155932882800698,68
1564,cow,chicken,6214,cow,0.0008152946247719228,69
1564,cow,chicken,6054,cow,0.0008133458322845399,70
1564,cow,chicken,6555,cow,0.0008131770300678909,71
1564,cow,chicken,5784,cow,0.0007993854815140367,72
1564,cow,chicken,6054,cow,0.0007993062608875334,73
1564,cow,chicken,5954,cow,0.0007985913543961942,74
1564,cow,chicken,6046,cow,0.0007956644403748214,75
1564,cow,chicken,6541,cow,0.0007947880076244473,76
1564,cow,chicken,5697,cow,0.0007922211661934853,77
1564,cow,chicken,6235,cow,0.000790393736679107,78
1564,cow,chicken,5845,cow,0.0007892968133091927,79
1564,cow,chicken,5766,cow,0.0007886343519203365,80
1564,cow,chicken,5872,cow,0.0007881906349211931,81
1564,cow,chicken,6087,cow,0.0007868926040828228,82
1564,cow,chicken,6054,cow,0.0007868663524277508,83
1564,cow,chicken,6235,cow,0.0007855069125071168,84
1564,cow,chicken,5937,cow,0.0007834644638933241,85
1564,cow,chicken,5792,cow,0.0007832764531485736,86
1564,cow,chicken,6235,cow,0.0007803240441717207,87
1564,cow,chicken,6054,cow,0.0007778235594742,88
1564,cow,chicken,6923,cow,0.0007769627845846117,89
1564,cow,chicken,5697,cow,0.0007763566100038588,90
1564,cow,chicken,6207,cow,0.0007757338462397456,91
1564,cow,chicken,6484,cow,0.0007714465609751642,92
1564,cow,chicken,6054,cow,0.0007685276796109974,93
1564,cow,chicken,5697,cow,0.0007669698679819703,94
1564,cow,chicken,6235,cow,0.0007585199782624841,95
1564,cow,chicken,5745,cow,0.0007579847588203847,96
1564,cow,chicken,5784,cow,0.0007538578938692808,97
1564,cow,chicken,6923,cow,0.000751290179323405,98
1564,cow,chicken,5766,cow,0.000749652914237231,99
1564,cow,chicken,6923,cow,0.0007461276254616678,100
1651,cow,dog,5697,cow,0.0011537184473127127,1
1651,cow,dog,5745,cow,0.0009905642364174128,2
1651,cow,dog,5954,cow,0.0009666999685578048,3
1651,cow,dog,5661,cow,0.000964788836427033,4
1651,cow,dog,5745,cow,0.0009612925350666046,5
1651,cow,dog,5745,cow,0.0009508640505373478,6
1651,cow,dog,5745,cow,0.0009502142784185708,7
1651,cow,dog,6087,cow,0.0009496607235632837,8
1651,cow,dog,5897,cow,0.0009419586276635528,9
1651,cow,dog,5745,cow,0.0009380604024045169,10
1651,cow,dog,5675,cow,0.0009380162809975445,11
1651,cow,dog,5697,cow,0.0009249314898625016,12
1651,cow,dog,5697,cow,0.0009221704676747322,13
1651,cow,dog,5954,cow,0.000918649835512042,14
1651,cow,dog,5954,cow,0.0009181403438560665,15
1651,cow,dog,5697,cow,0.0009136124281212687,16
1651,cow,dog,5954,cow,0.0009131668484769762,17
1651,cow,dog,5697,cow,0.0009096142021007836,18
1651,cow,dog,5745,cow,0.0009065526537597179,19
1651,cow,dog,5954,cow,0.0009041745215654373,20
1651,cow,dog,6087,cow,0.0008987163309939206,21
1651,cow,dog,5697,cow,0.0008873598999343812,22
1651,cow,dog,5766,cow,0.0008774433517828584,23
1651,cow,dog,5745,cow,0.0008706508087925613,24
1651,cow,dog,6752,cow,0.0008706130902282894,25
1651,cow,dog,6235,cow,0.0008692601695656776,26
1651,cow,dog,6403,cow,0.0008679499151185155,27
1651,cow,dog,6087,cow,0.0008622612804174423,28
1651,cow,dog,5766,cow,0.0008565057651139796,29
1651,cow,dog,6235,cow,0.0008559601265005767,30
1651,cow,dog,5954,cow,0.0008555639651603997,31
1651,cow,dog,6484,cow,0.0008540026610717177,32
1651,cow,dog,5745,cow,0.0008538053371012211,33
1651,cow,dog,6054,cow,0.0008526764577254653,34
1651,cow,dog,5697,cow,0.0008487509330734611,35
1651,cow,dog,5766,cow,0.0008465929422527552,36
1651,cow,dog,6923,cow,0.0008451914181932807,37
1651,cow,dog,6403,cow,0.000840259192045778,38
1651,cow,dog,6235,cow,0.0008399192010983825,39
1651,cow,dog,6235,cow,0.0008396744960919023,40
1651,cow,dog,6235,cow,0.000839053129311651,41
1651,cow,dog,5766,cow,0.000837295432575047,42
1651,cow,dog,6933,cow,0.0008353002485819161,43
1651,cow,dog,6051,cow,0.0008308248361572623,44
1651,cow,dog,5766,cow,0.0008294444414786994,45
1651,cow,dog,6923,cow,0.0008256242726929486,46
1651,cow,dog,5954,cow,0.0008202928001992404,47
1651,cow,dog,5766,cow,0.0008171484223566949,48
1651,cow,dog,6403,cow,0.000815483508631587,49
1651,cow,dog,6555,cow,0.0008131928043439984,50
1651,cow,dog,6214,cow,0.0008127999026328325,51
1651,cow,dog,6214,cow,0.0008121266728267074,52
1651,cow,dog,5766,cow,0.0008114142692647874,53
1651,cow,dog,6054,cow,0.0008111307397484779,54
1651,cow,dog,6054,cow,0.0008092286880128086,55
1651,cow,dog,6054,cow,0.0008008498116396368,56
1651,cow,dog,6403,cow,0.000800779031123966,57
1651,cow,dog,6484,cow,0.0008000595262274146,58
1651,cow,dog,5766,cow,0.0007998323417268693,59
1651,cow,dog,5872,cow,0.0007997790817171335,60
1651,cow,dog,6054,cow,0.0007994965417310596,61
1651,cow,dog,6555,cow,0.000798853172454983,62
1651,cow,dog,6235,cow,0.0007982865208759904,63
1651,cow,dog,6923,cow,0.0007980864029377699,64
1651,cow,dog,6555,cow,0.0007963785319589078,65
1651,cow,dog,6555,cow,0.0007955516339279711,66
1651,cow,dog,6403,cow,0.0007932566804811358,67
1651,cow,dog,6214,cow,0.0007932127336971462,68
1651,cow,dog,6923,cow,0.0007902862271293998,69
1651,cow,dog,6235,cow,0.0007886018720455468,70
1651,cow,dog,6235,cow,0.0007882157806307077,71
1651,cow,dog,5872,cow,0.0007859250763431191,72
1651,cow,dog,6671,cow,0.0007845925283618271,73
1651,cow,dog,6214,cow,0.000782865914516151,74
1651,cow,dog,6923,cow,0.0007827968802303076,75
1651,cow,dog,6054,cow,0.0007787798531353474,76
1651,cow,dog,5520,cow,0.0007778109866194427,77
1651,cow,dog,6484,cow,0.0007776527781970799,78
1651,cow,dog,6214,cow,0.0007773858960717916,79
1651,cow,dog,6054,cow,0.0007766055059619248,80
1651,cow,dog,6054,cow,0.0007755732513032854,81
1651,cow,dog,6214,cow,0.0007755610276944935,82
1651,cow,dog,6671,cow,0.0007747451891191304,83
1651,cow,dog,5792,cow,0.000774287385866046,84
1651,cow,dog,6214,cow,0.0007736716652289033,85
1651,cow,dog,6555,cow,0.0007733532693237066,86
1651,cow,dog,6046,cow,0.0007732230587862432,87
1651,cow,dog,5996,cow,0.0007729825447313488,88
1651,cow,dog,5792,cow,0.0007714028470218182,89
1651,cow,dog,6214,cow,0.0007705624448135495,90
1651,cow,dog,6484,cow,0.0007691140635870397,91
1651,cow,dog,5954,cow,0.0007607826846651733,92
1651,cow,dog,6207,cow,0.0007592010661028326,93
1651,cow,dog,6671,cow,0.0007585784769617021,94
1651,cow,dog,5697,cow,0.0007562394021078944,95
1651,cow,dog,6484,cow,0.0007551200105808675,96
1651,cow,dog,6555,cow,0.0007550002192147076,97
1651,cow,dog,6484,cow,0.0007540498045273125,98
1651,cow,dog,5872,cow,0.0007521625375375152,99
1651,cow,dog,6484,cow,0.0007517677731812,100
